Date,Time,Total_RAM_MB,Available_RAM_MB,Used_RAM_MB,Percentage_Used
2025-01-19 16:30:48.662766,7823.88671875,7377.03125,191.8828125,5.7
2025-01-19 16:30:49.664248,7823.88671875,7376.32421875,192.58203125,5.7
2025-01-19 16:30:50.666104,7823.88671875,7376.37109375,192.53125,5.7
2025-01-19 16:30:51.667955,7823.88671875,7376.41796875,192.484375,5.7
2025-01-19 16:30:52.669821,7823.88671875,7376.34765625,192.55078125,5.7
2025-01-19 16:30:53.671784,7823.88671875,7376.1328125,192.7265625,5.7
2025-01-19 16:30:54.673640,7823.88671875,7375.84765625,193.015625,5.7
2025-01-19 16:30:55.675493,7823.88671875,7375.93359375,192.9453125,5.7
2025-01-19 16:30:56.677382,7823.88671875,7375.91796875,192.9375,5.7
2025-01-19 16:30:57.679243,7823.88671875,7375.7265625,193.15234375,5.7
2025-01-19 16:30:58.681102,7823.88671875,7375.72265625,193.15625,5.7
2025-01-19 16:30:59.682954,7823.88671875,7375.41796875,193.47265625,5.7
2025-01-19 16:31:00.684815,7823.88671875,7375.35546875,193.53515625,5.7
2025-01-19 16:31:01.686775,7823.88671875,7375.29296875,193.59765625,5.7
2025-01-19 16:31:02.688677,7823.88671875,7375.27734375,193.609375,5.7
2025-01-19 16:31:03.690658,7823.88671875,7374.9765625,193.921875,5.7
2025-01-19 16:31:04.691999,7823.88671875,7370.30859375,198.5625,5.8
2025-01-19 16:31:05.693509,7823.88671875,7369.86328125,198.99609375,5.8
2025-01-19 16:31:06.695359,7823.88671875,7369.34765625,199.45703125,5.8
2025-01-19 16:31:07.697120,7823.88671875,7370.19140625,198.65234375,5.8
2025-01-19 16:31:08.698824,7823.88671875,7369.390625,199.4765625,5.8
2025-01-19 16:31:09.700583,7823.88671875,7369.37109375,199.44140625,5.8
2025-01-19 16:31:10.702473,7823.88671875,7369.359375,199.46875,5.8
2025-01-19 16:31:11.704301,7823.88671875,7369.48828125,199.25390625,5.8
2025-01-19 16:31:12.706124,7823.88671875,7369.65234375,199.15234375,5.8
2025-01-19 16:31:13.707407,7823.88671875,7369.52734375,199.30078125,5.8
2025-01-19 16:31:14.709275,7823.88671875,7369.24609375,199.546875,5.8
2025-01-19 16:31:15.711122,7823.88671875,7369.33203125,199.5,5.8
2025-01-19 16:31:16.712988,7823.88671875,7369.32421875,199.484375,5.8
2025-01-19 16:31:17.714829,7823.88671875,7369.4296875,199.375,5.8
2025-01-19 16:31:18.716679,7823.88671875,7368.69140625,200.1015625,5.8
2025-01-19 16:31:19.718674,7823.88671875,7368.75,200.0625,5.8
2025-01-19 16:31:20.720519,7823.88671875,7368.74609375,200.04296875,5.8
2025-01-19 16:31:21.722379,7823.88671875,7368.58984375,200.25,5.8
2025-01-19 16:31:22.724211,7823.88671875,7368.6015625,200.25390625,5.8
2025-01-19 16:31:23.725923,7823.88671875,7368.61328125,200.234375,5.8
2025-01-19 16:31:24.727402,7823.88671875,7368.375,200.4375,5.8
2025-01-19 16:31:25.729424,7823.88671875,7368.37109375,200.42578125,5.8
2025-01-19 16:31:26.731277,7823.88671875,7368.34375,200.47265625,5.8
2025-01-19 16:31:27.733127,7823.88671875,7368.12890625,200.68359375,5.8
2025-01-19 16:31:28.734976,7823.88671875,7368.125,200.65234375,5.8
2025-01-19 16:31:29.736844,7823.88671875,7368.08984375,200.671875,5.8
2025-01-19 16:31:30.738734,7823.88671875,7367.83984375,200.8828125,5.8
2025-01-19 16:31:31.740570,7823.88671875,7367.96875,200.8125,5.8
2025-01-19 16:31:32.742408,7823.88671875,7367.890625,200.9375,5.8
2025-01-19 16:31:33.744374,7823.88671875,7367.8125,200.98046875,5.8
2025-01-19 16:31:34.746347,7823.88671875,7367.83984375,200.9375,5.8
2025-01-19 16:31:35.747381,7823.88671875,7367.73046875,200.96875,5.8
2025-01-19 16:31:36.749322,7823.88671875,7367.85546875,200.9375,5.8
2025-01-19 16:31:37.751270,7823.88671875,7367.80078125,201.02734375,5.8
2025-01-19 16:31:38.753138,7823.88671875,7367.796875,201.01171875,5.8
2025-01-19 16:31:39.755001,7823.88671875,7367.8046875,201.0,5.8
2025-01-19 16:31:40.756864,7823.88671875,7367.8828125,200.94140625,5.8
2025-01-19 16:31:41.758764,7823.88671875,7367.65625,201.1875,5.8
2025-01-19 16:31:42.762528,7823.88671875,7367.63671875,201.20703125,5.8
2025-01-19 16:31:43.764370,7823.88671875,7367.67578125,201.140625,5.8
2025-01-19 16:31:44.766194,7823.88671875,7367.61328125,201.1328125,5.8
2025-01-19 16:31:45.768014,7823.88671875,7367.69140625,201.1015625,5.8
2025-01-19 16:31:46.769905,7823.88671875,7367.48046875,201.33984375,5.8
2025-01-19 16:31:47.771760,7823.88671875,7367.49609375,201.23046875,5.8
2025-01-19 16:31:48.773615,7823.88671875,7367.55078125,201.21484375,5.8
2025-01-19 16:31:49.775455,7823.88671875,7367.30078125,201.44921875,5.8
2025-01-19 16:31:50.776449,7823.88671875,7367.40234375,201.38671875,5.8
2025-01-19 16:31:51.778299,7823.88671875,7367.14453125,201.6484375,5.8
2025-01-19 16:31:52.780239,7823.88671875,7367.140625,201.64453125,5.8
2025-01-19 16:31:53.782073,7823.88671875,7378.86328125,189.94921875,5.7
2025-01-19 16:31:54.783551,7823.88671875,7378.859375,189.953125,5.7
2025-01-19 16:31:55.785049,7823.88671875,7402.20703125,166.62890625,5.4
2025-01-19 16:31:56.786063,7823.88671875,7402.14453125,166.69140625,5.4
2025-01-19 16:31:57.787333,7823.88671875,7402.06640625,166.76953125,5.4
2025-01-19 16:31:58.788847,7823.88671875,7402.00390625,166.83203125,5.4
2025-01-19 16:31:59.790350,7823.88671875,7401.92578125,166.90234375,5.4
2025-01-19 16:32:00.791848,7823.88671875,7411.9296875,156.8984375,5.3
2025-01-19 16:32:01.793342,7823.88671875,7411.859375,156.96875,5.3
