Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,fluid_pressure,variance
1737286264.3035965,20725,1737286254,343182976,base_link,0.0,0.0
1737286264.3036616,20726,1737286254,443184768,base_link,0.0,0.0
1737286264.3038342,20727,1737286254,541187840,base_link,0.0,0.0
1737286264.304004,20728,1737286254,643189888,base_link,0.0,0.0
1737286264.3042026,20729,1737286254,741191680,base_link,0.0,0.0
1737286264.3043697,20730,1737286254,841193728,base_link,0.0,0.0
1737286264.3045275,20731,1737286254,941197056,base_link,0.0,0.0
1737286264.3047328,20732,1737286255,43198848,base_link,0.0,0.0
1737286264.3048754,20733,1737286255,143197312,base_link,0.0,0.0
1737286264.307831,20734,1737286255,243199360,base_link,0.0,0.0
1737286264.3078592,20735,1737286255,341202432,base_link,0.0,0.0
1737286264.308096,20736,1737286255,441204480,base_link,0.0,0.0
1737286264.3086736,20737,1737286255,543206272,base_link,0.0,0.0
1737286264.3089118,20738,1737286255,641208576,base_link,0.0,0.0
1737286264.3092933,20739,1737286255,743210624,base_link,0.0,0.0
1737286264.3095832,20740,1737286255,843212672,base_link,0.0,0.0
1737286264.3099377,20741,1737286255,941216000,base_link,0.0,0.0
1737286264.310245,20742,1737286256,43218304,base_link,0.0,0.0
1737286264.3104784,20743,1737286256,141221888,base_link,0.0,0.0
1737286264.3106277,20744,1737286256,243223936,base_link,0.0,0.0
1737286264.3109443,20745,1737286256,343225984,base_link,0.0,0.0
1737286264.311144,20746,1737286256,441228288,base_link,0.0,0.0
1737286264.3116395,20747,1737286256,543231872,base_link,0.0,0.0
1737286264.3122342,20748,1737286256,641234176,base_link,0.0,0.0
1737286264.3124132,20749,1737286256,743236480,base_link,0.0,0.0
1737286264.3126254,20750,1737286256,843238784,base_link,0.0,0.0
1737286264.313007,20751,1737286256,943240832,base_link,0.0,0.0
1737286264.3131151,20752,1737286257,43243136,base_link,0.0,0.0
1737286264.313269,20753,1737286257,141245952,base_link,0.0,0.0
1737286264.3134007,20754,1737286257,243248256,base_link,0.0,0.0
1737286264.3135905,20755,1737286257,341250816,base_link,0.0,0.0
1737286264.3138306,20756,1737286257,443253376,base_link,0.0,0.0
1737286264.3140821,20757,1737286257,543255680,base_link,0.0,0.0
1737286264.3143592,20758,1737286257,643258496,base_link,0.0,0.0
1737286264.3146281,20759,1737286257,741260800,base_link,0.0,0.0
1737286264.3148384,20760,1737286257,843263104,base_link,0.0,0.0
1737286264.315027,20761,1737286257,941264896,base_link,0.0,0.0
1737286264.3154228,20762,1737286258,43267456,base_link,0.0,0.0
1737286264.315756,20763,1737286258,143269504,base_link,0.0,0.0
1737286264.316595,20764,1737286258,243271808,base_link,0.0,0.0
1737286264.317035,20765,1737286258,343273856,base_link,0.0,0.0
1737286264.3174207,20766,1737286258,443276416,base_link,0.0,0.0
1737286264.3177056,20767,1737286258,543278464,base_link,0.0,0.0
1737286264.3179955,20768,1737286258,641281024,base_link,0.0,0.0
1737286264.3181148,20769,1737286258,743283328,base_link,0.0,0.0
1737286264.3183088,20770,1737286258,843286144,base_link,0.0,0.0
1737286264.3185039,20771,1737286258,941288192,base_link,0.0,0.0
1737286264.3191636,20772,1737286259,41290496,base_link,0.0,0.0
1737286264.319851,20773,1737286259,141293056,base_link,0.0,0.0
1737286264.3200119,20774,1737286259,243295872,base_link,0.0,0.0
1737286264.3202503,20775,1737286259,343298432,base_link,0.0,0.0
1737286264.3203168,20776,1737286259,443300992,base_link,0.0,0.0
1737286264.3205535,20777,1737286259,543303040,base_link,0.0,0.0
1737286264.3210015,20778,1737286259,641305856,base_link,0.0,0.0
1737286264.3217764,20779,1737286259,743308416,base_link,0.0,0.0
1737286264.3220758,20780,1737286259,841310976,base_link,0.0,0.0
1737286264.322187,20781,1737286259,941313792,base_link,0.0,0.0
1737286264.3223376,20782,1737286260,41316608,base_link,0.0,0.0
1737286264.3224466,20783,1737286260,141319424,base_link,0.0,0.0
1737286264.322656,20784,1737286260,243322240,base_link,0.0,0.0
1737286264.3228242,20785,1737286260,341325056,base_link,0.0,0.0
1737286264.3234696,20786,1737286260,441327872,base_link,0.0,0.0
1737286264.3236406,20787,1737286260,543330688,base_link,0.0,0.0
1737286264.323941,20788,1737286260,643333504,base_link,0.0,0.0
1737286264.3240762,20789,1737286260,743336320,base_link,0.0,0.0
1737286264.3241944,20790,1737286260,841339392,base_link,0.0,0.0
1737286264.3243256,20791,1737286260,943342208,base_link,0.0,0.0
1737286264.324378,20792,1737286261,43345024,base_link,0.0,0.0
1737286264.3245375,20793,1737286261,141348096,base_link,0.0,0.0
1737286264.32475,20794,1737286261,243349632,base_link,0.0,0.0
1737286264.3248777,20795,1737286261,341350912,base_link,0.0,0.0
1737286264.324971,20796,1737286261,443352704,base_link,0.0,0.0
1737286264.3251107,20797,1737286261,543353728,base_link,0.0,0.0
1737286264.325176,20798,1737286261,641355008,base_link,0.0,0.0
1737286264.3253024,20799,1737286261,743356288,base_link,0.0,0.0
1737286264.3255835,20800,1737286261,843357824,base_link,0.0,0.0
1737286264.3260279,20801,1737286261,943360640,base_link,0.0,0.0
1737286264.3261058,20802,1737286262,41362176,base_link,0.0,0.0
1737286264.3262494,20803,1737286262,143364736,base_link,0.0,0.0
1737286264.3264265,20804,1737286262,243366016,base_link,0.0,0.0
1737286264.329922,20805,1737286262,343368832,base_link,0.0,0.0
1737286264.329967,20806,1737286262,441370368,base_link,0.0,0.0
1737286264.3300235,20807,1737286262,543372928,base_link,0.0,0.0
1737286264.330076,20808,1737286262,643374464,base_link,0.0,0.0
1737286264.3301156,20809,1737286262,743377024,base_link,0.0,0.0
1737286264.330146,20810,1737286262,843378560,base_link,0.0,0.0
1737286264.3302872,20811,1737286262,943379584,base_link,0.0,0.0
1737286264.3354907,20812,1737286263,43379584,base_link,0.0,0.0
1737286264.3362143,20813,1737286263,141382656,base_link,0.0,0.0
1737286264.3362787,20814,1737286263,243384448,base_link,0.0,0.0
1737286264.3363345,20815,1737286263,343385984,base_link,0.0,0.0
1737286264.3368466,20816,1737286263,441387776,base_link,0.0,0.0
1737286264.3368886,20817,1737286263,541389568,base_link,0.0,0.0
1737286264.3369884,20818,1737286263,641391104,base_link,0.0,0.0
1737286264.3375416,20819,1737286263,743392640,base_link,0.0,0.0
1737286264.340248,20820,1737286263,843394432,base_link,0.0,0.0
1737286264.3406746,20821,1737286263,943396224,base_link,0.0,0.0
1737286264.3412316,20822,1737286264,41398016,base_link,0.0,0.0
1737286264.341257,20823,1737286264,143399808,base_link,0.0,0.0
1737286264.3413014,20824,1737286264,243401600,base_link,0.0,0.0
1737286264.3532023,20825,1737286264,341403392,base_link,0.0,0.0
1737286264.4458842,20826,1737286264,443405184,base_link,0.0,0.0
1737286264.5468125,20827,1737286264,541406720,base_link,0.0,0.0
1737286264.6463788,20828,1737286264,641408512,base_link,0.0,0.0
1737286264.7468126,20829,1737286264,743410304,base_link,0.0,0.0
1737286264.8445282,20830,1737286264,843412352,base_link,0.0,0.0
1737286264.9444149,20831,1737286264,941415424,base_link,0.0,0.0
1737286265.0465097,20832,1737286265,41417216,base_link,0.0,0.0
1737286265.1462643,20833,1737286265,141419008,base_link,0.0,0.0
1737286265.2498207,20834,1737286265,241421056,base_link,0.0,0.0
1737286265.3503628,20835,1737286265,343423360,base_link,0.0,0.0
1737286265.4488347,20836,1737286265,441425664,base_link,0.0,0.0
1737286265.5486474,20837,1737286265,543427456,base_link,0.0,0.0
1737286265.6492312,20838,1737286265,643429504,base_link,0.0,0.0
1737286265.747497,20839,1737286265,743431552,base_link,0.0,0.0
1737286265.8464184,20840,1737286265,841434112,base_link,0.0,0.0
1737286265.949397,20841,1737286265,943436160,base_link,0.0,0.0
1737286266.0491881,20842,1737286266,43438464,base_link,0.0,0.0
1737286266.1487477,20843,1737286266,141440256,base_link,0.0,0.0
1737286266.246094,20844,1737286266,243442560,base_link,0.0,0.0
1737286266.348024,20845,1737286266,343444352,base_link,0.0,0.0
1737286266.4484499,20846,1737286266,443446400,base_link,0.0,0.0
1737286266.5499346,20847,1737286266,543448192,base_link,0.0,0.0
1737286266.652959,20848,1737286266,643450496,base_link,0.0,0.0
1737286266.7471342,20849,1737286266,741452544,base_link,0.0,0.0
1737286266.8482041,20850,1737286266,843454848,base_link,0.0,0.0
1737286266.9459233,20851,1737286266,943457152,base_link,0.0,0.0
1737286267.0465877,20852,1737286267,43459968,base_link,0.0,0.0
1737286267.1886199,20853,1737286267,142462016,base_link,0.0,0.0
1737286267.2482738,20854,1737286267,243464320,base_link,0.0,0.0
1737286267.3454165,20855,1737286267,343466624,base_link,0.0,0.0
1737286267.4511049,20856,1737286267,443468928,base_link,0.0,0.0
1737286267.546951,20857,1737286267,543470976,base_link,0.0,0.0
1737286267.6497,20858,1737286267,641473280,base_link,0.0,0.0
1737286267.7507112,20859,1737286267,741475584,base_link,0.0,0.0
1737286267.8476665,20860,1737286267,841478144,base_link,0.0,0.0
1737286267.95617,20861,1737286267,941479936,base_link,0.0,0.0
1737286268.0487187,20862,1737286268,41482496,base_link,0.0,0.0
1737286268.1469195,20863,1737286268,143478656,base_link,0.0,0.0
1737286268.2458231,20864,1737286268,243481216,base_link,0.0,0.0
1737286268.346987,20865,1737286268,343483520,base_link,0.0,0.0
1737286268.4520497,20866,1737286268,441486336,base_link,0.0,0.0
1737286268.5464618,20867,1737286268,543488896,base_link,0.0,0.0
1737286268.651538,20868,1737286268,641488640,base_link,0.0,0.0
1737286268.74826,20869,1737286268,743491200,base_link,0.0,0.0
1737286268.8464518,20870,1737286268,841492224,base_link,0.0,0.0
1737286268.9489639,20871,1737286268,943494528,base_link,0.0,0.0
1737286269.0484571,20872,1737286269,43495808,base_link,0.0,0.0
1737286269.1483395,20873,1737286269,141498112,base_link,0.0,0.0
1737286269.2462132,20874,1737286269,241499136,base_link,0.0,0.0
1737286269.3491626,20875,1737286269,343501696,base_link,0.0,0.0
1737286269.446127,20876,1737286269,441502976,base_link,0.0,0.0
1737286269.5488877,20877,1737286269,543505536,base_link,0.0,0.0
1737286269.6490629,20878,1737286269,643506816,base_link,0.0,0.0
1737286269.7478905,20879,1737286269,741509376,base_link,0.0,0.0
1737286269.845809,20880,1737286269,841510656,base_link,0.0,0.0
1737286269.9537063,20881,1737286269,941513472,base_link,0.0,0.0
1737286270.0474036,20882,1737286270,41514752,base_link,0.0,0.0
1737286270.1483812,20883,1737286270,143517568,base_link,0.0,0.0
1737286270.2489872,20884,1737286270,241518848,base_link,0.0,0.0
1737286270.3468084,20885,1737286270,343521664,base_link,0.0,0.0
1737286270.4476466,20886,1737286270,443523200,base_link,0.0,0.0
1737286270.5471087,20887,1737286270,543525760,base_link,0.0,0.0
1737286270.646703,20888,1737286270,641527040,base_link,0.0,0.0
1737286270.7486932,20889,1737286270,743529856,base_link,0.0,0.0
1737286270.8510675,20890,1737286270,841531136,base_link,0.0,0.0
1737286270.953023,20891,1737286270,941533952,base_link,0.0,0.0
1737286271.0502293,20892,1737286271,43535232,base_link,0.0,0.0
1737286271.1481748,20893,1737286271,143538304,base_link,0.0,0.0
1737286271.2478986,20894,1737286271,241539584,base_link,0.0,0.0
1737286271.348193,20895,1737286271,343542400,base_link,0.0,0.0
1737286271.448095,20896,1737286271,443544192,base_link,0.0,0.0
1737286271.5474608,20897,1737286271,541546496,base_link,0.0,0.0
1737286271.6491756,20898,1737286271,643547776,base_link,0.0,0.0
1737286271.7545254,20899,1737286271,743550592,base_link,0.0,0.0
1737286271.8519845,20900,1737286271,843552128,base_link,0.0,0.0
1737286271.9513307,20901,1737286271,943553664,base_link,0.0,0.0
1737286272.0487056,20902,1737286272,43555200,base_link,0.0,0.0
1737286272.147657,20903,1737286272,141558272,base_link,0.0,0.0
1737286272.24841,20904,1737286272,243559808,base_link,0.0,0.0
1737286272.3488255,20905,1737286272,343561344,base_link,0.0,0.0
1737286272.4507565,20906,1737286272,443563136,base_link,0.0,0.0
1737286272.5489855,20907,1737286272,543564160,base_link,0.0,0.0
1737286272.6494007,20908,1737286272,643565952,base_link,0.0,0.0
1737286272.749106,20909,1737286272,743567232,base_link,0.0,0.0
1737286272.8489015,20910,1737286272,843569024,base_link,0.0,0.0
1737286272.9483864,20911,1737286272,943570304,base_link,0.0,0.0
1737286273.048203,20912,1737286273,41572096,base_link,0.0,0.0
1737286273.1466427,20913,1737286273,141567744,base_link,0.0,0.0
1737286273.247272,20914,1737286273,243569536,base_link,0.0,0.0
1737286273.349745,20915,1737286273,343571328,base_link,0.0,0.0
1737286273.4499915,20916,1737286273,443573120,base_link,0.0,0.0
1737286273.5497015,20917,1737286273,543574912,base_link,0.0,0.0
1737286273.6499317,20918,1737286273,643576704,base_link,0.0,0.0
1737286273.7495134,20919,1737286273,743578496,base_link,0.0,0.0
1737286273.8475597,20920,1737286273,843580288,base_link,0.0,0.0
1737286273.9500978,20921,1737286273,943582080,base_link,0.0,0.0
1737286274.0468304,20922,1737286274,43584384,base_link,0.0,0.0
1737286274.1479275,20923,1737286274,143586432,base_link,0.0,0.0
1737286274.2458055,20924,1737286274,241588736,base_link,0.0,0.0
1737286274.3479774,20925,1737286274,341590528,base_link,0.0,0.0
1737286274.4477987,20926,1737286274,443592576,base_link,0.0,0.0
1737286274.5467055,20927,1737286274,543594624,base_link,0.0,0.0
1737286274.6462438,20928,1737286274,643596672,base_link,0.0,0.0
1737286274.7493863,20929,1737286274,743598720,base_link,0.0,0.0
1737286274.847608,20930,1737286274,841600768,base_link,0.0,0.0
1737286274.9479675,20931,1737286274,943602816,base_link,0.0,0.0
1737286275.0469394,20932,1737286275,43604864,base_link,0.0,0.0
1737286275.1472425,20933,1737286275,143606912,base_link,0.0,0.0
1737286275.24775,20934,1737286275,241609216,base_link,0.0,0.0
1737286275.3465865,20935,1737286275,341611008,base_link,0.0,0.0
1737286275.4475539,20936,1737286275,443613056,base_link,0.0,0.0
1737286275.5475295,20937,1737286275,543614848,base_link,0.0,0.0
1737286275.6471527,20938,1737286275,643616896,base_link,0.0,0.0
1737286275.7468061,20939,1737286275,743618688,base_link,0.0,0.0
1737286275.8494487,20940,1737286275,843620736,base_link,0.0,0.0
1737286275.9483683,20941,1737286275,941623040,base_link,0.0,0.0
1737286276.0472412,20942,1737286276,41625344,base_link,0.0,0.0
1737286276.1468685,20943,1737286276,141627136,base_link,0.0,0.0
1737286276.2460582,20944,1737286276,243627904,base_link,0.0,0.0
1737286276.348694,20945,1737286276,341629952,base_link,0.0,0.0
1737286276.4493976,20946,1737286276,441630720,base_link,0.0,0.0
1737286276.5482593,20947,1737286276,541632768,base_link,0.0,0.0
1737286276.6473382,20948,1737286276,641633536,base_link,0.0,0.0
1737286276.7489402,20949,1737286276,743635840,base_link,0.0,0.0
1737286276.8476973,20950,1737286276,841636864,base_link,0.0,0.0
1737286276.9487865,20951,1737286276,941638912,base_link,0.0,0.0
1737286277.048107,20952,1737286277,43639680,base_link,0.0,0.0
1737286277.149488,20953,1737286277,141641984,base_link,0.0,0.0
1737286277.24625,20954,1737286277,241643008,base_link,0.0,0.0
1737286277.3544078,20955,1737286277,343645312,base_link,0.0,0.0
1737286277.4478467,20956,1737286277,441646336,base_link,0.0,0.0
1737286277.5489616,20957,1737286277,543648384,base_link,0.0,0.0
1737286277.649579,20958,1737286277,643649408,base_link,0.0,0.0
1737286277.7492142,20959,1737286277,743651712,base_link,0.0,0.0
1737286277.848923,20960,1737286277,843652992,base_link,0.0,0.0
1737286277.9459229,20961,1737286277,941655040,base_link,0.0,0.0
1737286278.0486774,20962,1737286278,41656064,base_link,0.0,0.0
1737286278.1459596,20963,1737286278,143658368,base_link,0.0,0.0
1737286278.2478204,20964,1737286278,243659648,base_link,0.0,0.0
1737286278.3465245,20965,1737286278,341662208,base_link,0.0,0.0
1737286278.4481907,20966,1737286278,443663488,base_link,0.0,0.0
1737286278.5472093,20967,1737286278,543666304,base_link,0.0,0.0
