Date,Time,Total_RAM_MB,Available_RAM_MB,Used_RAM_MB,Percentage_Used
2024-10-20 10:50:20.191308,7823.88671875,7397.375,187.53125,5.5
2024-10-20 10:50:21.192806,7823.88671875,7397.2578125,187.65234375,5.5
2024-10-20 10:50:22.194643,7823.88671875,7397.3046875,187.6015625,5.5
2024-10-20 10:50:23.196496,7823.88671875,7397.20703125,187.65234375,5.5
2024-10-20 10:50:24.198357,7823.88671875,7397.25390625,187.62890625,5.5
2024-10-20 10:50:25.200249,7823.88671875,7397.36328125,187.515625,5.5
2024-10-20 10:50:26.202107,7823.88671875,7397.234375,187.60546875,5.5
2024-10-20 10:50:27.204046,7823.88671875,7397.0078125,187.8203125,5.5
2024-10-20 10:50:28.206003,7823.88671875,7397.078125,187.7734375,5.5
2024-10-20 10:50:29.212742,7823.88671875,7396.91796875,187.94921875,5.5
2024-10-20 10:50:30.214606,7823.88671875,7397.03515625,187.7890625,5.5
2024-10-20 10:50:31.216567,7823.88671875,7397.09765625,187.6875,5.5
2024-10-20 10:50:32.218432,7823.88671875,7396.96875,187.83203125,5.5
2024-10-20 10:50:33.220297,7823.88671875,7397.0625,187.72265625,5.5
2024-10-20 10:50:34.222170,7823.88671875,7396.48046875,188.3671875,5.5
2024-10-20 10:50:35.224031,7823.88671875,7396.5390625,188.27734375,5.5
2024-10-20 10:50:36.225883,7823.88671875,7396.40234375,188.42578125,5.5
2024-10-20 10:50:37.227667,7823.88671875,7396.49609375,188.31640625,5.5
2024-10-20 10:50:38.229526,7823.88671875,7396.2265625,188.52734375,5.5
2024-10-20 10:50:39.231454,7823.88671875,7396.34375,188.4296875,5.5
2024-10-20 10:50:40.233295,7823.88671875,7396.37109375,188.453125,5.5
2024-10-20 10:50:41.235126,7823.88671875,7396.50390625,188.26171875,5.5
2024-10-20 10:50:42.236964,7823.88671875,7396.703125,188.14453125,5.5
2024-10-20 10:50:43.238798,7823.88671875,7396.30859375,188.55078125,5.5
2024-10-20 10:50:44.240705,7823.88671875,7396.31640625,188.4765625,5.5
2024-10-20 10:50:45.242575,7823.88671875,7396.4296875,188.38671875,5.5
2024-10-20 10:50:46.244452,7823.88671875,7396.30078125,188.53515625,5.5
2024-10-20 10:50:47.246419,7823.88671875,7396.2109375,188.671875,5.5
2024-10-20 10:50:48.247345,7823.88671875,7396.28515625,188.58203125,5.5
2024-10-20 10:50:49.249203,7823.88671875,7396.359375,188.515625,5.5
2024-10-20 10:50:50.250108,7823.88671875,7396.3828125,188.453125,5.5
2024-10-20 10:50:51.252030,7823.88671875,7396.4921875,188.33203125,5.5
2024-10-20 10:50:52.253942,7823.88671875,7396.33984375,188.4453125,5.5
2024-10-20 10:50:53.255662,7823.88671875,7396.3828125,188.4140625,5.5
